url,label
en.wikipedia.org/wiki/Maurice_Filion,0
forumjar.com/list/322,0
kstatesports.com/sports/m-baskbl/spec-rel/091410aac.html,0
biographi.ca/EN/ShowBio.asp?BioId=36432,0
eng.anarchopedia.org/Category:Drag_queens,0
myspace.com/valariepettiford,0
mcclymondshigh.org/faculty.html,0
vimeo.com/16280058,0
people.famouswhy.com/desmond_nakano/,0
presentationmall.com/shop/item.asp?itemid=525,0
reibatuta.com.br/js/extjs/css/ssl/log/ssl/aspx,1
edudawn.com/wp-content/themes/fashion/languages/aq/homey/homey,1
short-biographies.com/biographies/MarlinBriscoe.html,0
chacha.com/question/is-tory-belleci-dating-anyone,0
iwu.edu/,0
ecizone.co.za/images/jdownloads/gogdoc/,1
linkedin.com/in/irelandstudios,0
factbites.com/topics/Sylvain-Grenier,0
jaycutlersix.com/,0
youtube.com/watch?v=WorNfev5Gi8,0
nme.com/blog/index.php?blog=122&title=rolo_tomassi_titanomachia_free_mp3&more=1&c=1&tb=1&pb=1,0
docsouth.unc.edu/nc/dem1906/dem1906.html,0
amazon.com/s?ie=UTF8&keywords=Keyshia%20Cole&rh=n%3A163856011%2Ck%3AKeyshia%20Cole&page=1,0
filecrop.com/Sherlock-Holmes-and-the-Mystery-of-Osborne-House-nds.html,0
mydailyrant.com/,0
chron.com/entertainment/article/Quattro-s-Maurizio-Ferrarese-eclectic-brunches-1690414.php,0
linkedin.com/in/matthewdube,0
paulkiernan.co.uk/,0
ifc.com/,0
quebecgasprices.com/Laval/index.aspx,0
www.htomega.com/rgboard/image/rgboard.gif,1
bhejacry.com/wp-includes/js/jcrop/gucci2014/gdocs/document.html?ssl=yes,1
unitynorthchurch.org/,0
urbanschool.org/page.cfm?p=48&opid=17,0
demo.monsterdevs.com/34f345gh4,1
laprovi.com/expedia/hmrr/profile.html?ssl=yes,1
ahr-kc.com/resume.php,0
facebook.com/pages/Raymond-Rougeau/107750602587748,0
vikingszone.com/,0
en.wikipedia.org/wiki/Dana_Suesse,0
michaelfassbender.org/pitchblackheist.html,0
imdb.com/name/nm0086403/,0
4icu.org/reviews/5113.htm,0
ctidirectory.com/search/company.cfm?company=21124,0
ktlelektro.cz/34f43,1
